"ticker.kalshi","title.kalshi","yes_sub_title.kalshi","id.polym","question.polym"
"KXGRAMMYNOMBRA-68-ALF","2026 Grammy nominees for Best Rap Album?","Alfredo 2",627971,"Will hopefully ! (Loyle Carner) be nominated for Best Rap Album at the 68th Annual GRAMMY Awards?"
"KXCHOPSTICKS-25","Will SpaceX successfully use the chopsticks to catch the next Starship SuperHeavy launch?","Successful",513191,"Will the chopsticks catch SpaceX's Super Heavy?"
"KXMCPOKEMONLEGENDSZA-94","Pokemon Legends: Z-A Metacritic score 95 or greater?","95 or greater",570092,"""Pokemon Legends: Z-A"" Metascore <60"
"KXMCPOKEMONLEGENDSZA-94","Pokemon Legends: Z-A Metacritic score 95 or greater?","95 or greater",570093,"""Pokemon Legends: Z-A"" Metascore 60–69"
"KXMCPOKEMONLEGENDSZA-94","Pokemon Legends: Z-A Metacritic score 95 or greater?","95 or greater",570094,"""Pokemon Legends: Z-A"" Metascore 70–79"
"KXMCPOKEMONLEGENDSZA-94","Pokemon Legends: Z-A Metacritic score 95 or greater?","95 or greater",570095,"""Pokemon Legends: Z-A"" Metascore 80–89"
"KXMCPOKEMONLEGENDSZA-94","Pokemon Legends: Z-A Metacritic score 95 or greater?","95 or greater",570096,"""Pokemon Legends: Z-A"" Metascore 90+"
"KXRTROOFMAN-90","Roofman Rotten Tomatoes score Above 90?","Above 90",629160,"Will ""Roofman"" (2025) score at least 80 on the Rotten Tomatoes Tomatometer?"
"KXRTROOFMAN-90","Roofman Rotten Tomatoes score Above 90?","Above 90",629161,"Will ""Roofman"" (2025) score at least 82 on the Rotten Tomatoes Tomatometer?"
"KXRTROOFMAN-90","Roofman Rotten Tomatoes score Above 90?","Above 90",629162,"Will ""Roofman"" (2025) score at least 84 on the Rotten Tomatoes Tomatometer?"
"KXRTROOFMAN-90","Roofman Rotten Tomatoes score Above 90?","Above 90",629163,"Will ""Roofman"" (2025) score at least 86 on the Rotten Tomatoes Tomatometer?"
"KXRTROOFMAN-90","Roofman Rotten Tomatoes score Above 90?","Above 90",629164,"Will ""Roofman"" (2025) score at least 88 on the Rotten Tomatoes Tomatometer?"
"KXRTROOFMAN-90","Roofman Rotten Tomatoes score Above 90?","Above 90",629165,"Will ""Roofman"" (2025) score at least 90 on the Rotten Tomatoes Tomatometer?"
"KXEOCOUNTDAY1B-25JAN20-47.0","Will Trump issue between 45 to 49 executive orders on day one?","45 to 49",519254,"Will Trump issue less than 100 executive orders in first week?"
"KXEOCOUNTDAY1B-25JAN20-47.0","Will Trump issue between 45 to 49 executive orders on day one?","45 to 49",519255,"Will Trump issue 100-149 executive orders in first week?"
"KXEOCOUNTDAY1B-25JAN20-47.0","Will Trump issue between 45 to 49 executive orders on day one?","45 to 49",519256,"Will Trump issue 150-199 executive orders in first week?"
"KXEOCOUNTDAY1B-25JAN20-47.0","Will Trump issue between 45 to 49 executive orders on day one?","45 to 49",519257,"Will Trump issue 200 or more executive orders in first week?"
"KXOSCARCOUNTWICKED-8","Wicked Oscar wins","8",524022,"Will 'Wicked' win 0 Oscars at the 2025 Academy Awards?"
"KXOSCARCOUNTWICKED-8","Wicked Oscar wins","8",524023,"Will 'Wicked' win 1 Oscars at the 2025 Academy Awards?"
"KXOSCARCOUNTWICKED-8","Wicked Oscar wins","8",524024,"Will 'Wicked' win 2 Oscars at the 2025 Academy Awards?"
"KXOSCARCOUNTWICKED-8","Wicked Oscar wins","8",524025,"Will 'Wicked' win 3 Oscars at the 2025 Academy Awards?"
"KXOSCARCOUNTWICKED-8","Wicked Oscar wins","8",524026,"Will 'Wicked' win 4-5 Oscars at the 2025 Academy Awards?"
"KXOSCARCOUNTWICKED-8","Wicked Oscar wins","8",524027,"Will 'Wicked' win 6+ Oscars at the 2025 Academy Awards?"
"KXNLDFOURTH-25OCT29-4-VVD","Will People's Party for Freedom and Democracy finish 4th in the 2025 Dutch general election?","People's Party for Freedom and Democracy",587279,"Will the People's Party for Freedom and Democracy win the fourth most seats in the 2025 Netherlands parliamentary election?"
"KXNLDFOURTH-25OCT29-4-VVD","Will People's Party for Freedom and Democracy finish 4th in the 2025 Dutch general election?","People's Party for Freedom and Democracy",587280,"Will the GreenLeft–Labour Party alliance win the fourth most seats in the 2025 Netherlands parliamentary election?"
"KXNLDFOURTH-25OCT29-4-VVD","Will People's Party for Freedom and Democracy finish 4th in the 2025 Dutch general election?","People's Party for Freedom and Democracy",587281,"Will the Christian Democratic Appeal win the fourth most seats in the 2025 Netherlands parliamentary election?"
"KXNLDFOURTH-25OCT29-4-VVD","Will People's Party for Freedom and Democracy finish 4th in the 2025 Dutch general election?","People's Party for Freedom and Democracy",587282,"Will the Forum for Democracy win the fourth most seats in the 2025 Netherlands parliamentary election?"
"KXNLDFOURTH-25OCT29-4-VVD","Will People's Party for Freedom and Democracy finish 4th in the 2025 Dutch general election?","People's Party for Freedom and Democracy",587283,"Will the Democrats 66 win the fourth most seats in the 2025 Netherlands parliamentary election?"
"KXNLDFOURTH-25OCT29-4-VVD","Will People's Party for Freedom and Democracy finish 4th in the 2025 Dutch general election?","People's Party for Freedom and Democracy",587284,"Will the JA21 win the fourth most seats in the 2025 Netherlands parliamentary election?"
"KXNLDFOURTH-25OCT29-4-VVD","Will People's Party for Freedom and Democracy finish 4th in the 2025 Dutch general election?","People's Party for Freedom and Democracy",587285,"Will the New Social Contract win the fourth most seats in the 2025 Netherlands parliamentary election?"
"KXNLDFOURTH-25OCT29-4-VVD","Will People's Party for Freedom and Democracy finish 4th in the 2025 Dutch general election?","People's Party for Freedom and Democracy",587286,"Will the Farmer–Citizen Movement win the fourth most seats in the 2025 Netherlands parliamentary election?"
"KXNLDFOURTH-25OCT29-4-VVD","Will People's Party for Freedom and Democracy finish 4th in the 2025 Dutch general election?","People's Party for Freedom and Democracy",587287,"Will the Socialist Party win the fourth most seats in the 2025 Netherlands parliamentary election?"
"KXNLDFOURTH-25OCT29-4-VVD","Will People's Party for Freedom and Democracy finish 4th in the 2025 Dutch general election?","People's Party for Freedom and Democracy",587288,"Will the Party for the Animals win the fourth most seats in the 2025 Netherlands parliamentary election?"
"KXNLDFOURTH-25OCT29-4-VVD","Will People's Party for Freedom and Democracy finish 4th in the 2025 Dutch general election?","People's Party for Freedom and Democracy",587289,"Will the Volt Netherlands win the fourth most seats in the 2025 Netherlands parliamentary election?"
"KXNLDFOURTH-25OCT29-4-VVD","Will People's Party for Freedom and Democracy finish 4th in the 2025 Dutch general election?","People's Party for Freedom and Democracy",587290,"Will the Denk win the fourth most seats in the 2025 Netherlands parliamentary election?"
"KXNLDFOURTH-25OCT29-4-VVD","Will People's Party for Freedom and Democracy finish 4th in the 2025 Dutch general election?","People's Party for Freedom and Democracy",587291,"Will the Reformed Political Party win the fourth most seats in the 2025 Netherlands parliamentary election?"
"KXNLDFOURTH-25OCT29-4-VVD","Will People's Party for Freedom and Democracy finish 4th in the 2025 Dutch general election?","People's Party for Freedom and Democracy",587292,"Will the Christian Union win the fourth most seats in the 2025 Netherlands parliamentary election?"
"KXNLDFOURTH-25OCT29-4-VVD","Will People's Party for Freedom and Democracy finish 4th in the 2025 Dutch general election?","People's Party for Freedom and Democracy",587299,"Will Party for Freedom win the fourth most seats in the 2025 Netherlands parliamentary election?"
"KXRTMINECRAFT-10","A Minecraft Movie Rotten Tomatoes score Above 10?","Above 10",530951,"Will ""A Minecraft Movie"" Rotten Tomatoes score be less than 30?"
"KXRTMINECRAFT-10","A Minecraft Movie Rotten Tomatoes score Above 10?","Above 10",530952,"Will ""A Minecraft Movie"" Rotten Tomatoes score be between 30 and 40?"
"KXRTMINECRAFT-10","A Minecraft Movie Rotten Tomatoes score Above 10?","Above 10",530953,"Will ""A Minecraft Movie"" Rotten Tomatoes score be between 40 and 50?"
"KXRTMINECRAFT-10","A Minecraft Movie Rotten Tomatoes score Above 10?","Above 10",530954,"Will ""A Minecraft Movie"" Rotten Tomatoes score be between 50 and 60?"
"KXRTMINECRAFT-10","A Minecraft Movie Rotten Tomatoes score Above 10?","Above 10",530955,"Will ""A Minecraft Movie"" Rotten Tomatoes score be more than 60?"
"KXWL-25-CHLOE","Will Chloe die in the White Lotus season 3 finale?","Chloe",533174,"Will Rick Hatchett die in Season 3 of the White Lotus?"
"KXWL-25-CHLOE","Will Chloe die in the White Lotus season 3 finale?","Chloe",533175,"Will Saxson die in Season 3 of the White Lotus?"
"KXWL-25-CHLOE","Will Chloe die in the White Lotus season 3 finale?","Chloe",533176,"Will Greg/Gary die in Season 3 of the White Lotus?"
"KXWL-25-CHLOE","Will Chloe die in the White Lotus season 3 finale?","Chloe",533177,"Will Chelsea die in Season 3 of the White Lotus?"
"KXWL-25-CHLOE","Will Chloe die in the White Lotus season 3 finale?","Chloe",533178,"Will Gaitok die in Season 3 of the White Lotus?"
"KXWL-25-CHLOE","Will Chloe die in the White Lotus season 3 finale?","Chloe",533179,"Will Sritala die in Season 3 of the White Lotus?"
"KXWL-25-CHLOE","Will Chloe die in the White Lotus season 3 finale?","Chloe",533180,"Will Lochlan die in Season 3 of the White Lotus?"
"KXWL-25-CHLOE","Will Chloe die in the White Lotus season 3 finale?","Chloe",533181,"Will Pornchai die in Season 3 of the White Lotus?"
"KXWL-25-CHLOE","Will Chloe die in the White Lotus season 3 finale?","Chloe",533182,"Will Timothy Ratliff die in Season 3 of the White Lotus?"
"KXWL-25-CHLOE","Will Chloe die in the White Lotus season 3 finale?","Chloe",533183,"Will Belinda die in Season 3 of the White Lotus?"
"KXWL-25-CHLOE","Will Chloe die in the White Lotus season 3 finale?","Chloe",533184,"Will Victoria die in Season 3 of the White Lotus?"
"KXWL-25-CHLOE","Will Chloe die in the White Lotus season 3 finale?","Chloe",533185,"Will Jim Hollinger die in Season 3 of the White Lotus?"
"KXWL-25-CHLOE","Will Chloe die in the White Lotus season 3 finale?","Chloe",533186,"Will Jaclyn die in Season 3 of the White Lotus?"
"KXWL-25-CHLOE","Will Chloe die in the White Lotus season 3 finale?","Chloe",533187,"Will Laurie die in Season 3 of the White Lotus?"
"KXWL-25-CHLOE","Will Chloe die in the White Lotus season 3 finale?","Chloe",533188,"Will Mook die in Season 3 of the White Lotus?"
"KXWL-25-CHLOE","Will Chloe die in the White Lotus season 3 finale?","Chloe",533189,"Will Chloe die in Season 3 of the White Lotus?"
"KXRTTHUNDERBOLTS-80","Thunderbolts* Rotten Tomatoes score?","Above 80",537263,"Will ""Thunderbolts"" Rotten Tomatoes score be less than 60?"
"KXRTTHUNDERBOLTS-80","Thunderbolts* Rotten Tomatoes score?","Above 80",537264,"Will ""Thunderbolts"" Rotten Tomatoes score be between 60 and 69?"
"KXRTTHUNDERBOLTS-80","Thunderbolts* Rotten Tomatoes score?","Above 80",537265,"Will ""Thunderbolts"" Rotten Tomatoes score be between 70 and 79?"
"KXRTTHUNDERBOLTS-80","Thunderbolts* Rotten Tomatoes score?","Above 80",537266,"Will ""Thunderbolts"" Rotten Tomatoes score be between 80 and 89?"
"KXRTTHUNDERBOLTS-80","Thunderbolts* Rotten Tomatoes score?","Above 80",537267,"Will ""Thunderbolts"" Rotten Tomatoes score be 90 or higher?"
"KXCANNDPSEATS-25-12.5","between 10 to 15 New Democratic Party seats won?","10 to 15",529251,"Will NDP win 9 or less seats in the next Canadian Election?"
"KXCANNDPSEATS-25-12.5","between 10 to 15 New Democratic Party seats won?","10 to 15",529252,"Will NDP win between 10 and 15 seats in the next Canadian Election?"
"KXCANNDPSEATS-25-12.5","between 10 to 15 New Democratic Party seats won?","10 to 15",529253,"Will NDP win between 16 and 20 seats in the next Canadian Election?"
"KXCANNDPSEATS-25-12.5","between 10 to 15 New Democratic Party seats won?","10 to 15",529254,"Will NDP win between 21 and 25 seats in the next Canadian Election?"
"KXCANNDPSEATS-25-12.5","between 10 to 15 New Democratic Party seats won?","10 to 15",529255,"Will NDP win between 26 and 30 seats in the next Canadian Election?"
"KXCANNDPSEATS-25-12.5","between 10 to 15 New Democratic Party seats won?","10 to 15",529256,"Will NDP win 31 or more seats in the next Canadian Election?"
"KXRTTHELONGWALK-75","The Long Walk Rotten Tomatoes score Above 75?","Above 75",586077,"""The Long Walk"" Rotten Tomatoes score is less than 90?"
"KXRTTHELONGWALK-75","The Long Walk Rotten Tomatoes score Above 75?","Above 75",586078,"""The Long Walk"" Rotten Tomatoes score is between 90 and 91?"
"KXRTTHELONGWALK-75","The Long Walk Rotten Tomatoes score Above 75?","Above 75",586079,"""The Long Walk"" Rotten Tomatoes score is between 92 and 93?"
"KXRTTHELONGWALK-75","The Long Walk Rotten Tomatoes score Above 75?","Above 75",586080,"""The Long Walk"" Rotten Tomatoes score is between 94 and 95?"
"KXRTTHELONGWALK-75","The Long Walk Rotten Tomatoes score Above 75?","Above 75",586081,"""The Long Walk"" Rotten Tomatoes score is between 96 and 97?"
"KXRTTHELONGWALK-75","The Long Walk Rotten Tomatoes score Above 75?","Above 75",586082,"""The Long Walk"" Rotten Tomatoes score is 98 or above?"
"KXOSCARCOUNTBRUTALIST-1","The Brutalist Oscar wins","1",524015,"Will 'The Brutalist' win 0 Oscars at the 2025 Academy Awards?"
"KXOSCARCOUNTBRUTALIST-1","The Brutalist Oscar wins","1",524016,"Will 'The Brutalist' win 1 Oscars at the 2025 Academy Awards?"
"KXOSCARCOUNTBRUTALIST-1","The Brutalist Oscar wins","1",524017,"Will 'The Brutalist' win 2 Oscars at the 2025 Academy Awards?"
"KXOSCARCOUNTBRUTALIST-1","The Brutalist Oscar wins","1",524018,"Will 'The Brutalist' win 3 Oscars at the 2025 Academy Awards?"
"KXOSCARCOUNTBRUTALIST-1","The Brutalist Oscar wins","1",524019,"Will 'The Brutalist' win 4-5 Oscars at the 2025 Academy Awards?"
"KXOSCARCOUNTBRUTALIST-1","The Brutalist Oscar wins","1",524020,"Will 'The Brutalist' win 6+ Oscars at the 2025 Academy Awards?"
"KXMCPOKEMONLEGENDSZA-89","Pokemon Legends: Z-A Metacritic score 90 or greater?","90 or greater",570092,"""Pokemon Legends: Z-A"" Metascore <60"
"KXMCPOKEMONLEGENDSZA-89","Pokemon Legends: Z-A Metacritic score 90 or greater?","90 or greater",570093,"""Pokemon Legends: Z-A"" Metascore 60–69"
"KXMCPOKEMONLEGENDSZA-89","Pokemon Legends: Z-A Metacritic score 90 or greater?","90 or greater",570094,"""Pokemon Legends: Z-A"" Metascore 70–79"
"KXMCPOKEMONLEGENDSZA-89","Pokemon Legends: Z-A Metacritic score 90 or greater?","90 or greater",570095,"""Pokemon Legends: Z-A"" Metascore 80–89"
"KXMCPOKEMONLEGENDSZA-89","Pokemon Legends: Z-A Metacritic score 90 or greater?","90 or greater",570096,"""Pokemon Legends: Z-A"" Metascore 90+"
"KXOSCARNOMSBANIMATEDF-26-INY","2026 Best Animated Feature Film Oscar nominations?","In Your Dreams",254788,"Will The Boy and the Heron win the Oscar for Best Animated Feature Film?"
"KXOSCARNOMSBANIMATEDF-26-INY","2026 Best Animated Feature Film Oscar nominations?","In Your Dreams",254789,"Will Elemental win the Oscar for Best Animated Feature Film?"
"KXOSCARNOMSBANIMATEDF-26-INY","2026 Best Animated Feature Film Oscar nominations?","In Your Dreams",254790,"Will Nimona win the Oscar for Best Animated Feature Film?"
"KXOSCARNOMSBANIMATEDF-26-INY","2026 Best Animated Feature Film Oscar nominations?","In Your Dreams",254791,"Will Robot Dreams win the Oscar for Best Animated Feature Film?"
